Unnamed: 0,Content ID,Unnamed: 2,Type,Datetime,Category,Sentiment,Score
11110,6b09861c-712e-46e6-a2a5-72e4b3878767,,indifferent,2020-06-10 05:16:00,studying,neutral,20
11115,6b09861c-712e-46e6-a2a5-72e4b3878767,,love,2021-11-03 07:32:00,studying,positive,65
11119,4c009116-c94a-4633-83fb-956565358565,,disgust,2021-04-02 12:51:00,soccer,negative,0
11120,4c009116-c94a-4633-83fb-956565358565,,love,2020-06-12 08:18:00,soccer,positive,65
11122,4c009116-c94a-4633-83fb-956565358565,,scared,2021-11-02 23:02:00,soccer,negative,15
11123,4c009116-c94a-4633-83fb-956565358565,,adore,2021-10-04 16:39:00,soccer,positive,72
11127,4c009116-c94a-4633-83fb-956565358565,,indifferent,2020-12-12 09:55:00,soccer,neutral,20
11132,4c009116-c94a-4633-83fb-956565358565,,like,2021-10-03 07:24:00,soccer,positive,50
11134,4c009116-c94a-4633-83fb-956565358565,,scared,2021-10-04 11:31:00,soccer,negative,15
11142,4c009116-c94a-4633-83fb-956565358565,,interested,2020-03-10 04:48:00,soccer,positive,30
11146,4c009116-c94a-4633-83fb-956565358565,,dislike,2020-08-09 10:07:00,soccer,negative,10
11147,4c009116-c94a-4633-83fb-956565358565,,indifferent,2020-02-11 18:35:00,soccer,neutral,20
11151,4c009116-c94a-4633-83fb-956565358565,,interested,2020-10-07 23:54:00,soccer,positive,30
11153,4c009116-c94a-4633-83fb-956565358565,,indifferent,2021-06-06 16:53:00,soccer,neutral,20
11156,4c009116-c94a-4633-83fb-956565358565,,hate,2021-02-02 13:14:00,soccer,negative,5
11157,4c009116-c94a-4633-83fb-956565358565,,adore,2020-07-09 15:34:00,soccer,positive,72
11164,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,,intrigued,2020-04-12 01:48:00,tennis,positive,45
11165,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,,worried,2020-08-10 09:17:00,tennis,negative,12
11166,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,,intrigued,2020-04-07 07:38:00,tennis,positive,45
11170,34cd13f5-5fa9-45fe-ad8e-0135b67b558d,,peeking,2021-04-05 03:32:00,tennis,neutral,35
11176,763560f8-e3c4-4dec-a40c-411c22d05c7b,,disgust,2020-12-08 18:45:00,food,negative,0
11180,763560f8-e3c4-4dec-a40c-411c22d05c7b,,interested,2020-11-10 02:08:00,food,positive,30
11183,763560f8-e3c4-4dec-a40c-411c22d05c7b,,cherish,2021-05-04 00:16:00,food,positive,70
11191,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,peeking,2021-04-03 20:43:00,animals,neutral,35
11192,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,want,2021-03-02 08:00:00,animals,positive,70
11193,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,love,2020-11-11 08:32:00,animals,positive,65
11195,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,dislike,2021-10-01 14:57:00,animals,negative,10
11197,21bc508c-dd96-4fb1-b8a1-a92bef9fa666,,heart,2021-11-05 00:13:00,animals,positive,60
11207,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,like,2021-03-05 07:54:00,dogs,positive,50
11208,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,peeking,2021-02-06 11:18:00,dogs,neutral,35
11211,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,love,2020-06-12 01:21:00,dogs,positive,65
11216,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,peeking,2020-01-08 04:31:00,dogs,neutral,35
11221,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,like,2021-04-01 15:49:00,dogs,positive,50
11226,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,scared,2020-04-11 07:52:00,dogs,negative,15
11227,5911afa4-2af5-4e7e-b6e3-e3b985597aa9,,cherish,2020-09-12 12:01:00,dogs,positive,70
11232,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,dislike,2021-02-01 22:08:00,soccer,negative,10
11235,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,want,2020-11-10 07:33:00,soccer,positive,70
11242,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,heart,2020-02-11 08:16:00,soccer,positive,60
11244,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,dislike,2020-03-07 14:36:00,soccer,negative,10
11246,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,love,2021-10-03 17:26:00,soccer,positive,65
11248,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,heart,2021-08-06 20:10:00,soccer,positive,60
11249,9531f7f8-d0cc-4e42-9cbb-94d93692653f,,indifferent,2021-08-02 00:49:00,soccer,neutral,20
11254,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,heart,2021-04-05 11:50:00,healthy eating,positive,60
11255,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,like,2021-08-05 15:53:00,healthy eating,positive,50
11256,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,dislike,2020-11-11 04:10:00,healthy eating,negative,10
11258,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,intrigued,2021-08-01 20:01:00,healthy eating,positive,45
11261,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,peeking,2021-09-06 12:01:00,healthy eating,neutral,35
11262,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,peeking,2021-11-05 10:06:00,healthy eating,neutral,35
11265,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,peeking,2020-10-12 14:26:00,healthy eating,neutral,35
11268,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,super love,2021-07-04 07:14:00,healthy eating,positive,75
11270,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,cherish,2021-01-06 14:03:00,healthy eating,positive,70
11271,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,like,2021-02-06 19:57:00,healthy eating,positive,50
11275,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,hate,2021-07-02 14:56:00,healthy eating,negative,5
11276,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,heart,2021-08-02 23:19:00,healthy eating,positive,60
11281,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,like,2020-09-11 03:14:00,healthy eating,positive,50
11282,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,love,2020-11-08 17:42:00,healthy eating,positive,65
11287,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,cherish,2020-05-07 06:26:00,healthy eating,positive,70
11289,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,love,2021-10-05 10:06:00,healthy eating,positive,65
11291,3cec7ac2-f9b6-4e4c-b392-63c59c3621f2,,interested,2021-02-02 08:00:00,healthy eating,positive,30
11293,09bb0893-a05b-49bc-95ec-1e158577bf13,,cherish,2020-09-10 22:18:00,healthy eating,positive,70
11294,09bb0893-a05b-49bc-95ec-1e158577bf13,,adore,2020-11-08 06:10:00,healthy eating,positive,72
11296,09bb0893-a05b-49bc-95ec-1e158577bf13,,intrigued,2021-11-06 16:52:00,healthy eating,positive,45
11297,09bb0893-a05b-49bc-95ec-1e158577bf13,,love,2021-02-03 08:14:00,healthy eating,positive,65
11304,09bb0893-a05b-49bc-95ec-1e158577bf13,,cherish,2020-09-07 07:12:00,healthy eating,positive,70
11305,09bb0893-a05b-49bc-95ec-1e158577bf13,,adore,2021-08-04 21:43:00,healthy eating,positive,72
11308,09bb0893-a05b-49bc-95ec-1e158577bf13,,hate,2021-12-03 13:46:00,healthy eating,negative,5
11314,09bb0893-a05b-49bc-95ec-1e158577bf13,,super love,2021-07-03 09:05:00,healthy eating,positive,75
11315,09bb0893-a05b-49bc-95ec-1e158577bf13,,interested,2020-03-12 06:02:00,healthy eating,positive,30
11316,09bb0893-a05b-49bc-95ec-1e158577bf13,,want,2020-07-10 03:32:00,healthy eating,positive,70
11317,09bb0893-a05b-49bc-95ec-1e158577bf13,,like,2020-07-08 06:44:00,healthy eating,positive,50
11325,c323d478-30a2-4140-a2ba-935a37b2ec10,,heart,2021-04-02 11:28:00,cooking,positive,60
11326,c323d478-30a2-4140-a2ba-935a37b2ec10,,indifferent,2021-08-01 01:41:00,cooking,neutral,20
11329,c323d478-30a2-4140-a2ba-935a37b2ec10,,intrigued,2021-01-01 19:16:00,cooking,positive,45
11330,c323d478-30a2-4140-a2ba-935a37b2ec10,,interested,2020-11-11 05:38:00,cooking,positive,30
11331,c323d478-30a2-4140-a2ba-935a37b2ec10,,heart,2021-06-06 07:40:00,cooking,positive,60
11335,c323d478-30a2-4140-a2ba-935a37b2ec10,,hate,2021-06-04 02:11:00,cooking,negative,5
11336,c323d478-30a2-4140-a2ba-935a37b2ec10,,dislike,2020-12-09 11:22:00,cooking,negative,10
11340,e409d5be-a02d-4688-9869-eb940fe1e133,,indifferent,2020-10-09 17:15:00,public speaking,neutral,20
11351,bd656a40-09c1-4219-8210-e667136e3734,,love,2021-04-05 02:27:00,culture,positive,65
11355,bd656a40-09c1-4219-8210-e667136e3734,,heart,2021-06-05 12:45:00,culture,positive,60
11360,bd656a40-09c1-4219-8210-e667136e3734,,heart,2021-04-06 05:35:00,culture,positive,60
11368,bd656a40-09c1-4219-8210-e667136e3734,,hate,2021-07-06 20:04:00,culture,negative,5
11369,bd656a40-09c1-4219-8210-e667136e3734,,cherish,2021-05-02 14:38:00,culture,positive,70
11376,bd656a40-09c1-4219-8210-e667136e3734,,peeking,2021-06-04 06:50:00,culture,neutral,35
11377,bd656a40-09c1-4219-8210-e667136e3734,,worried,2021-07-04 22:22:00,culture,negative,12
11379,bd656a40-09c1-4219-8210-e667136e3734,,peeking,2020-06-12 15:52:00,culture,neutral,35
11380,bd656a40-09c1-4219-8210-e667136e3734,,disgust,2021-10-03 01:44:00,culture,negative,0
11381,bd656a40-09c1-4219-8210-e667136e3734,,want,2020-09-10 10:28:00,culture,positive,70
11382,bd656a40-09c1-4219-8210-e667136e3734,,want,2020-01-07 06:28:00,culture,positive,70
11384,bd656a40-09c1-4219-8210-e667136e3734,,want,2020-02-07 15:36:00,culture,positive,70
11386,bd656a40-09c1-4219-8210-e667136e3734,,indifferent,2021-06-04 15:44:00,culture,neutral,20
11388,bd656a40-09c1-4219-8210-e667136e3734,,indifferent,2020-08-07 10:54:00,culture,neutral,20
11390,bd656a40-09c1-4219-8210-e667136e3734,,dislike,2020-03-12 06:19:00,culture,negative,10
11391,bd656a40-09c1-4219-8210-e667136e3734,,intrigued,2020-06-10 04:29:00,culture,positive,45
11398,28fbf4cf-c354-418c-8672-b7f2fee75b00,,indifferent,2021-11-04 13:18:00,culture,neutral,20
11411,afe1fed5-5639-45c7-89f8-ce9d1078c910,,super love,2021-05-05 08:34:00,cooking,positive,75
11412,afe1fed5-5639-45c7-89f8-ce9d1078c910,,scared,2021-03-01 23:58:00,cooking,negative,15
11413,afe1fed5-5639-45c7-89f8-ce9d1078c910,,like,2021-03-01 17:32:00,cooking,positive,50
11420,afe1fed5-5639-45c7-89f8-ce9d1078c910,,scared,2021-07-04 18:40:00,cooking,negative,15
11422,afe1fed5-5639-45c7-89f8-ce9d1078c910,,hate,2020-08-07 08:40:00,cooking,negative,5
11423,afe1fed5-5639-45c7-89f8-ce9d1078c910,,adore,2021-03-03 18:58:00,cooking,positive,72
11428,afe1fed5-5639-45c7-89f8-ce9d1078c910,,love,2021-10-02 13:32:00,cooking,positive,65
11431,afe1fed5-5639-45c7-89f8-ce9d1078c910,,dislike,2020-06-08 00:06:00,cooking,negative,10
11437,af6c5966-dfe7-460b-9853-62ed9f18aed4,,interested,2021-07-06 22:10:00,technology,positive,30
11438,af6c5966-dfe7-460b-9853-62ed9f18aed4,,worried,2021-05-05 22:16:00,technology,negative,12
11440,af6c5966-dfe7-460b-9853-62ed9f18aed4,,disgust,2020-09-12 05:32:00,technology,negative,0
11442,af6c5966-dfe7-460b-9853-62ed9f18aed4,,indifferent,2020-09-09 22:34:00,technology,neutral,20
11444,af6c5966-dfe7-460b-9853-62ed9f18aed4,,like,2020-01-09 05:15:00,technology,positive,50
11445,af6c5966-dfe7-460b-9853-62ed9f18aed4,,hate,2021-07-01 01:06:00,technology,negative,5
11446,af6c5966-dfe7-460b-9853-62ed9f18aed4,,intrigued,2021-08-02 15:10:00,technology,positive,45
11448,af6c5966-dfe7-460b-9853-62ed9f18aed4,,want,2021-08-04 20:24:00,technology,positive,70
11449,af6c5966-dfe7-460b-9853-62ed9f18aed4,,cherish,2020-11-07 02:54:00,technology,positive,70
11453,af6c5966-dfe7-460b-9853-62ed9f18aed4,,love,2021-07-04 21:31:00,technology,positive,65
11454,af6c5966-dfe7-460b-9853-62ed9f18aed4,,disgust,2021-07-02 09:49:00,technology,negative,0
11455,af6c5966-dfe7-460b-9853-62ed9f18aed4,,hate,2020-08-10 14:25:00,technology,negative,5
11456,af6c5966-dfe7-460b-9853-62ed9f18aed4,,peeking,2020-12-09 20:54:00,technology,neutral,35
11457,af6c5966-dfe7-460b-9853-62ed9f18aed4,,disgust,2021-12-02 08:00:00,technology,negative,0
11458,af6c5966-dfe7-460b-9853-62ed9f18aed4,,interested,2020-11-10 21:28:00,technology,positive,30
11459,af6c5966-dfe7-460b-9853-62ed9f18aed4,,heart,2020-02-09 08:18:00,technology,positive,60
11465,af6c5966-dfe7-460b-9853-62ed9f18aed4,,super love,2020-01-09 06:30:00,technology,positive,75
11468,af6c5966-dfe7-460b-9853-62ed9f18aed4,,cherish,2021-03-04 13:27:00,technology,positive,70
11470,af6c5966-dfe7-460b-9853-62ed9f18aed4,,want,2020-06-09 06:42:00,technology,positive,70
11475,af6c5966-dfe7-460b-9853-62ed9f18aed4,,intrigued,2021-05-06 09:29:00,technology,positive,45
11476,af6c5966-dfe7-460b-9853-62ed9f18aed4,,intrigued,2021-11-05 18:02:00,technology,positive,45
11477,af6c5966-dfe7-460b-9853-62ed9f18aed4,,indifferent,2020-05-12 18:02:00,technology,neutral,20
11478,af6c5966-dfe7-460b-9853-62ed9f18aed4,,hate,2021-01-04 06:07:00,technology,negative,5
11479,af6c5966-dfe7-460b-9853-62ed9f18aed4,,dislike,2021-08-04 13:56:00,technology,negative,10
11483,af6c5966-dfe7-460b-9853-62ed9f18aed4,,adore,2020-09-11 11:07:00,technology,positive,72
11485,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,adore,2020-07-07 18:38:00,public speaking,positive,72
11486,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,intrigued,2021-10-03 22:54:00,public speaking,positive,45
11488,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,indifferent,2020-02-11 21:06:00,public speaking,neutral,20
11490,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,cherish,2021-01-05 02:47:00,public speaking,positive,70
11492,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,disgust,2020-06-12 06:03:00,public speaking,negative,0
11493,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,intrigued,2021-01-04 13:22:00,public speaking,positive,45
11495,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,super love,2020-11-08 11:57:00,public speaking,positive,75
11497,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,worried,2021-09-03 12:37:00,public speaking,negative,12
11498,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,adore,2020-09-07 20:54:00,public speaking,positive,72
11499,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,love,2020-09-12 07:26:00,public speaking,positive,65
11503,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,like,2020-01-10 00:24:00,public speaking,positive,50
11504,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,like,2020-11-09 12:05:00,public speaking,positive,50
11505,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,love,2020-11-08 17:47:00,public speaking,positive,65
11511,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,peeking,2021-06-04 08:17:00,public speaking,neutral,35
11512,5ecad91d-3e8f-4a9e-9473-c3db5f2ab72f,,intrigued,2021-07-02 02:22:00,public speaking,positive,45
11522,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,hate,2021-09-05 13:40:00,healthy eating,negative,5
11525,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,scared,2020-07-10 14:55:00,healthy eating,negative,15
11529,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,cherish,2020-04-11 12:06:00,healthy eating,positive,70
11535,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,adore,2020-12-07 10:54:00,healthy eating,positive,72
11536,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,hate,2020-07-08 23:05:00,healthy eating,negative,5
11538,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,indifferent,2021-09-05 15:19:00,healthy eating,neutral,20
11539,2b7f2d2b-2a0b-4d33-ada9-ee9629742dff,,scared,2021-11-06 04:27:00,healthy eating,negative,15
11548,57528f91-7b0d-4120-acaf-82ee87f6df7d,,intrigued,2021-10-03 21:03:00,education,positive,45
11552,57528f91-7b0d-4120-acaf-82ee87f6df7d,,disgust,2020-01-12 00:44:00,education,negative,0
11553,57528f91-7b0d-4120-acaf-82ee87f6df7d,,love,2020-04-10 21:42:00,education,positive,65
11554,57528f91-7b0d-4120-acaf-82ee87f6df7d,,super love,2020-08-09 03:25:00,education,positive,75
11555,57528f91-7b0d-4120-acaf-82ee87f6df7d,,peeking,2021-11-04 03:54:00,education,neutral,35
11559,57528f91-7b0d-4120-acaf-82ee87f6df7d,,love,2021-10-01 22:44:00,education,positive,65
11561,57528f91-7b0d-4120-acaf-82ee87f6df7d,,scared,2021-10-02 17:42:00,education,negative,15
11563,57528f91-7b0d-4120-acaf-82ee87f6df7d,,adore,2020-06-12 12:19:00,education,positive,72
11567,57528f91-7b0d-4120-acaf-82ee87f6df7d,,worried,2020-01-08 14:48:00,education,negative,12
11571,57528f91-7b0d-4120-acaf-82ee87f6df7d,,like,2020-07-07 14:07:00,education,positive,50
11572,57528f91-7b0d-4120-acaf-82ee87f6df7d,,worried,2021-11-01 13:44:00,education,negative,12
11573,57528f91-7b0d-4120-acaf-82ee87f6df7d,,dislike,2020-10-09 00:31:00,education,negative,10
11575,57528f91-7b0d-4120-acaf-82ee87f6df7d,,cherish,2020-11-10 00:50:00,education,positive,70
11577,a82b8250-08aa-47a5-97c4-19f30f236179,,interested,2020-10-11 15:32:00,culture,positive,30
11582,a82b8250-08aa-47a5-97c4-19f30f236179,,cherish,2021-12-03 07:14:00,culture,positive,70
11585,a82b8250-08aa-47a5-97c4-19f30f236179,,cherish,2021-01-06 08:40:00,culture,positive,70
11587,a82b8250-08aa-47a5-97c4-19f30f236179,,cherish,2020-04-08 00:47:00,culture,positive,70
11592,a82b8250-08aa-47a5-97c4-19f30f236179,,indifferent,2020-10-08 23:24:00,culture,neutral,20
11594,a82b8250-08aa-47a5-97c4-19f30f236179,,super love,2020-06-11 10:51:00,culture,positive,75
11595,a82b8250-08aa-47a5-97c4-19f30f236179,,hate,2020-11-08 00:53:00,culture,negative,5
11596,a82b8250-08aa-47a5-97c4-19f30f236179,,peeking,2021-03-01 16:01:00,culture,neutral,35
11599,a82b8250-08aa-47a5-97c4-19f30f236179,,disgust,2021-08-05 18:39:00,culture,negative,0
11600,a82b8250-08aa-47a5-97c4-19f30f236179,,super love,2020-04-12 18:08:00,culture,positive,75
11608,a82b8250-08aa-47a5-97c4-19f30f236179,,heart,2020-04-10 13:21:00,culture,positive,60
11611,a82b8250-08aa-47a5-97c4-19f30f236179,,cherish,2020-07-12 23:54:00,culture,positive,70
11614,a82b8250-08aa-47a5-97c4-19f30f236179,,want,2020-06-07 02:56:00,culture,positive,70
11616,a82b8250-08aa-47a5-97c4-19f30f236179,,scared,2021-10-03 11:45:00,culture,negative,15
11620,4e7535a7-4547-4da5-952e-607442ebed79,,love,2020-05-12 14:40:00,dogs,positive,65
11624,4e7535a7-4547-4da5-952e-607442ebed79,,heart,2021-01-01 06:33:00,dogs,positive,60
11628,4e7535a7-4547-4da5-952e-607442ebed79,,cherish,2020-11-12 11:24:00,dogs,positive,70
11629,4e7535a7-4547-4da5-952e-607442ebed79,,dislike,2020-01-08 16:23:00,dogs,negative,10
11630,4e7535a7-4547-4da5-952e-607442ebed79,,adore,2021-04-01 06:58:00,dogs,positive,72
11633,4e7535a7-4547-4da5-952e-607442ebed79,,scared,2020-10-08 18:01:00,dogs,negative,15
11636,4e7535a7-4547-4da5-952e-607442ebed79,,love,2020-11-08 23:48:00,dogs,positive,65
11640,4e7535a7-4547-4da5-952e-607442ebed79,,love,2020-01-09 18:08:00,dogs,positive,65
11642,4e7535a7-4547-4da5-952e-607442ebed79,,indifferent,2020-02-08 18:10:00,dogs,neutral,20
11645,4e7535a7-4547-4da5-952e-607442ebed79,,adore,2021-04-06 23:08:00,dogs,positive,72
11646,4e7535a7-4547-4da5-952e-607442ebed79,,indifferent,2020-08-09 05:31:00,dogs,neutral,20
11647,4e7535a7-4547-4da5-952e-607442ebed79,,cherish,2020-06-08 09:59:00,dogs,positive,70
11651,4e7535a7-4547-4da5-952e-607442ebed79,,peeking,2020-09-09 02:42:00,dogs,neutral,35
11654,5444a751-c58b-456a-9fc9-1e4f292f2920,,peeking,2021-10-06 02:30:00,cooking,neutral,35
11658,5444a751-c58b-456a-9fc9-1e4f292f2920,,adore,2021-12-02 21:45:00,cooking,positive,72
11659,5444a751-c58b-456a-9fc9-1e4f292f2920,,scared,2021-07-05 17:44:00,cooking,negative,15
11661,5444a751-c58b-456a-9fc9-1e4f292f2920,,dislike,2020-07-08 05:39:00,cooking,negative,10
11662,5444a751-c58b-456a-9fc9-1e4f292f2920,,love,2020-03-10 23:02:00,cooking,positive,65
11663,5444a751-c58b-456a-9fc9-1e4f292f2920,,adore,2020-04-07 12:28:00,cooking,positive,72
11664,5444a751-c58b-456a-9fc9-1e4f292f2920,,intrigued,2021-01-06 03:59:00,cooking,positive,45
11665,5444a751-c58b-456a-9fc9-1e4f292f2920,,indifferent,2021-12-04 14:03:00,cooking,neutral,20
11667,5444a751-c58b-456a-9fc9-1e4f292f2920,,dislike,2020-03-10 01:25:00,cooking,negative,10
11668,5444a751-c58b-456a-9fc9-1e4f292f2920,,like,2021-11-06 14:40:00,cooking,positive,50
11669,5444a751-c58b-456a-9fc9-1e4f292f2920,,adore,2020-09-09 02:14:00,cooking,positive,72
11675,5444a751-c58b-456a-9fc9-1e4f292f2920,,want,2020-05-11 09:57:00,cooking,positive,70
11679,5444a751-c58b-456a-9fc9-1e4f292f2920,,hate,2021-07-03 06:12:00,cooking,negative,5
11683,5444a751-c58b-456a-9fc9-1e4f292f2920,,super love,2021-01-03 20:44:00,cooking,positive,75
11685,5444a751-c58b-456a-9fc9-1e4f292f2920,,super love,2021-06-02 10:36:00,cooking,positive,75
11686,5444a751-c58b-456a-9fc9-1e4f292f2920,,heart,2020-06-07 23:11:00,cooking,positive,60
11689,5444a751-c58b-456a-9fc9-1e4f292f2920,,peeking,2021-10-05 21:57:00,cooking,neutral,35
11691,4c598198-bd8b-4b86-8440-b8ecba62abe7,,want,2021-04-06 23:46:00,technology,positive,70
11693,4c598198-bd8b-4b86-8440-b8ecba62abe7,,disgust,2021-05-03 09:49:00,technology,negative,0
11695,4c598198-bd8b-4b86-8440-b8ecba62abe7,,super love,2021-12-01 12:50:00,technology,positive,75
11699,4c598198-bd8b-4b86-8440-b8ecba62abe7,,cherish,2020-02-12 10:32:00,technology,positive,70
11701,4c598198-bd8b-4b86-8440-b8ecba62abe7,,love,2021-04-05 04:06:00,technology,positive,65
11703,4c598198-bd8b-4b86-8440-b8ecba62abe7,,peeking,2021-12-04 00:11:00,technology,neutral,35
11707,4c598198-bd8b-4b86-8440-b8ecba62abe7,,hate,2021-11-03 02:33:00,technology,negative,5
11708,4c598198-bd8b-4b86-8440-b8ecba62abe7,,disgust,2020-11-12 15:41:00,technology,negative,0
11713,4c598198-bd8b-4b86-8440-b8ecba62abe7,,adore,2020-06-10 21:31:00,technology,positive,72
11715,4c598198-bd8b-4b86-8440-b8ecba62abe7,,disgust,2020-03-09 05:47:00,technology,negative,0
11718,4c598198-bd8b-4b86-8440-b8ecba62abe7,,worried,2020-11-12 14:13:00,technology,negative,12
11721,4c598198-bd8b-4b86-8440-b8ecba62abe7,,hate,2021-10-05 12:38:00,technology,negative,5
11725,4c598198-bd8b-4b86-8440-b8ecba62abe7,,peeking,2020-10-09 11:47:00,technology,neutral,35
11729,4c598198-bd8b-4b86-8440-b8ecba62abe7,,love,2021-07-01 07:11:00,technology,positive,65
11734,4c598198-bd8b-4b86-8440-b8ecba62abe7,,disgust,2021-02-05 17:47:00,technology,negative,0
11737,4c598198-bd8b-4b86-8440-b8ecba62abe7,,heart,2020-01-09 22:51:00,technology,positive,60
11739,1157961e-120e-4b2d-8fb2-705433ed9918,,heart,2020-05-08 06:08:00,veganism,positive,60
11743,1157961e-120e-4b2d-8fb2-705433ed9918,,heart,2020-07-11 15:04:00,veganism,positive,60
11754,e0c5ae74-b379-4d34-a7ae-824daea8d682,,peeking,2020-05-08 10:37:00,Soccer,neutral,35
11756,e0c5ae74-b379-4d34-a7ae-824daea8d682,,love,2020-05-07 21:37:00,Soccer,positive,65
11758,e0c5ae74-b379-4d34-a7ae-824daea8d682,,intrigued,2021-09-06 13:28:00,Soccer,positive,45
11760,e0c5ae74-b379-4d34-a7ae-824daea8d682,,scared,2020-04-12 21:28:00,Soccer,negative,15
11761,e0c5ae74-b379-4d34-a7ae-824daea8d682,,intrigued,2020-07-11 17:54:00,Soccer,positive,45
